SMILES,NLL
CCN=C(C)NN=Cc1ccc(Br)cc1O,28.425262451171875
O=C(NC1Cc2c([nH]c3ccccc23)C(=O)CC1=O)c1ccccc1,27.882104873657227
Cc1[nH]c(=NC(=O)c2cccnc2)sc1C(=O)C(C)(C)C,27.904396057128906
CCCCSc1nnc2c(n1)OC(c1ccccc1C)N(C(=O)OC)c1ccccc1-2,30.453310012817383
CN1CCCC(n2[nH]c3ccccc3c2=O)CC1,26.969791412353516
Clc1cccc(N2CCN(CCCCc3n[nH]o3)CC2)c1,27.598400115966797
Cc1cccc(-c2nn(-c3ccccn3)c3ccn4cncc4c23)c1,35.728424072265625
[N-]=[N+]=NCC1OC(n2cnc3c(=N)[nH]cnc32)C(O)C1O,17.437047958374023
O=C(Cc1nc(=O)cc(N2CCOCC2)[nH]1)Nc1ccccc1Br,21.348112106323242
COc1cccc(NC(=O)N=c2[nH]c(=NC3CCCC3)c3ccccc3[nH]2)c1,27.476396560668945
Cc1ccc(CCNC(=O)C[S+]([O-])Cc2nc(-c3ccccc3Cl)oc2C)cc1,21.051836013793945
CSc1nc(C(N)=O)nc2cc(Cl)c(N)cc12,35.855674743652344
Oc1c(Br)cc(C=Cc2ccc(F)cc2F)cc1Br,19.834688186645508
Cc1cc(-c2ccccc2)nc2ccc(N3CCCC3)cc12,25.108577728271484
COc1cc(OC)cc(C2CCNCc3ccccc32)c1,25.392505645751953
O=C(NCC1CCCO1)c1ccc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,23.409517288208008
O=C(c1cnc2sc(N3CCN(CCO)CC3)nn2c1=O)N1CCCCC1,27.185565948486328
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)CCCN2C(=O)c1c(F)cccc1Cl,22.112045288085938
Cc1ccc(NC(=O)c2cc(C(C)(C)C)on2)c(Br)c1,25.028879165649414
CN(C)CCCn1c(-c2cccc(O)c2)nc2ccc(-c3ccc(N(C)CC4CC4)nc3)cc2c1=O,40.944217681884766
Cc1cc(C)[nH]c(=NC(=S)NC(=O)c2ccc(F)cc2)n1,20.035974502563477
Cc1cccc(NS(=O)(=O)c2cnn3c(C)c(C)cnc23)c1C,27.661151885986328
CCn1cc(-c2ccc3c(n2)CCN(C(=O)Nc2ccc(C(=O)NC4Cc5ccccc5C4)cc2)C3)cn1,34.96311569213867
O=C1N=c2ccccc2=C1c1sc(N2N=C(c3ccc(Cl)cc3)CC2c2ccccc2)nc1O,21.377376556396484
CC(C)=CC1CC2=C3C(C)CC(=O)C(C)(O)C3(C)CCC2c2ccc(O)cc21,47.95864486694336
CCC1CN(c2cc(C)nc3nc(-c4cnn(CC(F)(F)F)c4)nn23)CC1N(C)C,38.1035270690918
CSC(SC)=C1N=C(c2ccc([N+](=O)[O-])cc2)OC1=O,23.29869842529297
CCN=c1[nH]n2nc(-c3cccnc3)nc2c2c[nH]c(=NC3CC3)nc12,30.353958129882812
Cc1c(C(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)nnn1CC1COc2ccccc2C1,33.84835433959961
Cc1cccc(OCC(=O)NCCNc2ccco2)c1,30.16289710998535
CCN(c1ccc(C)cc1)S(=O)(=O)c1ccc(C(=O)NCCN2CCCCC2)cc1,28.25482749938965
Cc1cccc2c1C1(NC(=O)NC1=O)c1ccc(C#N)cc1-2,30.21322250366211
Cc1cc(C)c(NC(=O)c2cn(-c3ccccc3)c(SCc3ccc(Cl)cc3)n2)c(C)c1,30.54666519165039
CN(CCCCOC(Cn1cncn1)(c1ccc(F)cc1F)c1ccc(Cl)cc1Cl)c1nc2ccccc2o1,33.862281799316406
CCCOc1cc(CN2CC(C(=O)O)C2)ccc1-c1nc2cc(F)c3c(c2o1)CCC3,37.45322799682617
CC(C)=CCCC(C)=CCc1c(O)ccc2c1OC(C1C(=O)c3c(cc(CN4CCOCC4)c(O)c3C(=O)NCc3ccc(Br)cc3)C(C)(C)C1=O)C2,68.11849975585938
CCCNC(=O)C(CC)n1c(SCc2ccc(F)cc2)nc2ccccc21,28.65538215637207
CC(C)CNc1cccnc1N1CCN(C(=O)c2cccc(O)c2Cl)CC1,30.510196685791016
[O-][n+]1c2c([n+]([O-])c3ccc(Cl)cc31)C(Nc1ccc(F)cc1)CCC2,27.723913192749023
O=C(c1cccc(NS(=O)(=O)c2ccc3[nH]c(=O)oc3c2)c1)N1CCN(C(=O)c2ccco2)CC1,29.649381637573242
O=C(O)C(C1CCN(C2CCN(C(=O)c3ccc(F)cc3F)CC2)CC1)N1CCN(S(=O)(=O)C2CC2)CC1,35.26968002319336
O=C1CCCN1CCC(=O)N1CCC2(CC1)CCN(C(c1ccccc1)c1ccccc1)CC2,25.279874801635742
CC(C)CCCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,21.091657638549805
Cc1ccc(OCc2ccc(C(=O)OCC(=O)NCC3CCCCC3)cc2)cc1,27.034313201904297
CN(C)c1nc(=NCCONC(=NC#N)NCCSc2ccccc2)c2ccccc2[nH]1,40.46650314331055
c1cc(OC2CCOCC2)ccc1CN1CCCCC1COCCN1CCCC1,30.06332778930664
Cc1ccc2oc(=O)n(Cc3ccc(C(F)(F)F)nc3)c2c1,27.030887603759766
O=C1CCC2=C1C(O)(Nc1ccc([N+](=O)[O-])cc1)C(=O)N2Cc1ccc2c(c1)OCO2,38.11543655395508
CCN(CC(=O)NC)C(=O)C1CCN(c2nc(SC)ns2)CC1,34.14448928833008
Cc1ccc(-n2c(CCC(=O)O)ccc2-c2cccc(O)c2)cc1,23.668949127197266
CCCNC(=O)c1cc(CCCCO)on1,25.312416076660156
C=CCc1cc(OCCCCN2CCCCC2)ccc1C1=NCCO1,31.45953941345215
O=C1OC(Cn2ccnc2)CN1c1ccc(C2=CCOCC2)c(F)c1,20.061811447143555
CC(C)C12OC34CCC(C3OC3CCCO3)C(COC(=O)c3ccccc3)(C1OC(=O)c1ccccc1)C2C4OC(=O)c1ccccc1,51.52316665649414
Cc1ccccc1NC(=O)Nc1ccc(S(=O)(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)c(C)c1,32.72221374511719
Cc1cccc2c3ccccc3n(CC(O)CN3CCOCC3)c12,25.3292293548584
Cn1c(=NC(=S)NC(C)(C)CC(C)(C)C)[nH]c2ccccc21,28.13850212097168
c1ccc(-c2ccccc2-c2nn[nH]n2)c(Sc2ccc3ccccc3n2)c1,34.06007766723633
NC(Cc1ccccc1)C(=O)NCCCC(=O)Nc1ccc(N=c2c3ccccc3[nH]c3ccccc23)cc1,28.211776733398438
Cc1ccc(S(=O)(=O)c2nc(S(C)(=O)=O)sc2N2CCOCC2)cc1,21.694730758666992
Cn1nc(-c2ccc(Cl)cc2Cl)c2cnc3cc4c(cc3c21)OCO4,29.417953491210938
O=C1NCCCCC1N1CCC(c2ccccc2)C1,21.555458068847656
CCOC(=O)c1cc2c3ccccc3n(C(C)c3ccccc3)c2c(-c2ccc(N3CCCCC3)cc2)n1,36.398189544677734
N#Cc1cc([N+](=O)[O-])ccc1N1CCN(C(=S)NN=Cc2ccc(O)cc2)CC1,27.353416442871094
COC(=O)C1(OC(C)=O)C(=O)C(=O)CC2C1C=CC13CC1(C)C(C)CCC23,46.24900436401367
CC(=O)Nc1ccc(S(=O)(=O)N=c2[nH]c3c(F)ccc(F)c3s2)cc1,27.52161979675293
CCN(CC)CCCOc1ccc2ccc(=O)oc2c1,21.65793228149414
CCCCNC(=O)CN(c1ccc2oc(C)c(C(=O)OCC)c2c1)S(C)(=O)=O,31.97500228881836
Cc1cc(=Nc2ncncc2NC=O)[nH][nH]1,26.867816925048828
Cc1cc(F)cc(C(C(=O)N=c2[nH]nc(C(=O)NCc3ccno3)s2)C(C)C)c1,37.319000244140625
COc1cccc(OCC(=O)N(c2ccccc2)C(C(=O)NCC2CCCO2)c2ccc(C)cc2)c1,31.82867431640625
CN1CCCN(c2cc(-c3ccncc3)on2)CC1,24.76864242553711
CC(C)(C)C(=O)N1CCC(Oc2nc3cc(-c4ccc(-c5ccc(N)cc5)cc4)c(Cl)cc3[nH]2)C1,37.49961853027344
Clc1ccc(CSc2nnc(-c3ccc4ccccc4c3)o2)cc1,21.662858963012695
COCCN1C(=O)NC2(CCOc3ccc(C(=O)O)cc32)C1=O,26.260540008544922
COc1cc(NS(=O)(=O)c2cc(N3CCN(CCCl)CC3)c(C)c3c2C(=O)c2ccccc2C3=O)c(C)cc1N,51.1701545715332
CCOC(=O)N1CC=C(NC(c2ccc3c(ccn3CCCO)c2)C(F)(F)F)CC1,43.27939224243164
CC(C)CC(N)c1cc2cc(Cl)ccc2nc1N1CCN(CC2CC2)CC1,35.54123306274414
CN(C)C(=O)c1nn(-c2cccc(Cl)c2)c2c1CCN(CC(=O)N1CC(C)(C)C1)C2,35.90853500366211
Cc1c(-c2ccc(Cl)cc2)[n+]([O-])c2c([n+]1[O-])CCCC2,19.376604080200195
COc1ccc(OC)c2c1CCC(CN1CCCC1)C2=O,21.107006072998047
CNC(=O)c1cccc(CNC(=O)c2cnc(=NC(C)c3ccccc3)[nH]c2)c1,32.43156433105469
CN(c1ccc(OCc2ccccc2)cc1)c1nc(=N)nc(CSc2n[nH]c(=N)s2)[nH]1,31.668787002563477
Cc1ccc(C)c(S(=O)(=O)N2CCN(CC(=O)NCc3cccs3)CC2)c1,23.625167846679688
COc1ccc(N=C(C(=O)Nc2ccc(C)c(C)c2)c2ccc3ccccc3c2)cc1,37.08852005004883
COc1ccc(C(=O)N(C(Cc2ccccc2)C(=O)OCCC(O)=NO)C(C)(C)C)cc1OC,38.45772933959961
COC(=O)c1ccc(C(=O)NC(=O)C(Cc2ccco2)=NC(=O)C2CSCN2C)cc1,42.6468391418457
CN1CCC2CC1CC(n1cc(Br)ccc1=O)C2,32.65753173828125
COc1cc2c(cc1OC)C(c1ccccc1)N(Cc1nc(C)c[nH]1)CC2,24.11037254333496
Cc1ccc2[nH]c(C(=O)N3CCCCC3)cc2c1,21.572002410888672
Cc1c(Cl)ccc(S(=O)(=O)N(CC(=O)N(C)C)CC(C)C)c1Cl,31.5647029876709
O=C(Nc1cccc(S(=O)(=O)N2CCOCC2)c1)C1CC(c2ccccc2)=NO1,25.101667404174805
Cc1ccc(C(=O)N=c2[nH]c(C)cc(=O)[nH]2)cc1,20.08128547668457
COc1ccc(S(=O)(=O)N(Cc2ccccc2)CC(O)C(Cc2ccccc2)C(=O)NC2c3ccccc3CC2O)cc1,29.819137573242188
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cc(-c2[nH]ncc2C(C)C)oc1C,31.889307022094727
COc1cc2onc(-c3ccccc3)c2cc1OC,20.08621597290039
N=C(S)NCC1OC1CNS(=O)(=O)c1cccc(Cl)c1,38.978759765625
S=C(NCC1CCCOC1)N1CCN(c2nc3ccc(Br)cc3s2)CC1,30.914295196533203
CCCCc1cc(-c2ccc(C(=O)OCC)cc2)c2ccc(O)cc2c1,30.58171844482422
O=C(C=Cc1ccc(Cl)c(Cl)c1)NCCCCCN1CCC(C(=O)Nc2ccc(F)c(Cl)c2)CC1,21.503877639770508
CC(C)COc1ccc2c(CO)cc(=O)oc2c1,24.66334342956543
Cc1nc2c(ncn2CC(=O)Nc2ccccc2)c(=NCc2ccccc2)[nH]1,26.643627166748047
C=CCNS(=O)(=O)NC(=O)CCCC=CC(=O)O,30.839460372924805
O=C1c2ccccc2C(=O)c2c1c1[nH]c3ccccc3c1n2O,24.66826057434082
CC1(C)Oc2ccc(CN(S(C)(=O)=O)S(C)(=O)=O)cc2C(N2CCCCC2)C1O,31.931236267089844
c1cnc2ncc(CN3CCCCC3)n2c1,23.11240577697754
N#CC(=Cc1nc(-c2ccccc2)c2cccccc1-2)C(=O)Nc1ccc(F)cc1,27.971782684326172
C=CC1CC1(NC(=O)C1NNCN1C(=O)Nc1ccc2c(c1)oc1ccccc12)C(=O)O,41.19242858886719
OCCN=c1[nH]c2cccc(NCc3ccccc3)c2[nH]c1=NCCO,28.53223419189453
CCCNC(=O)C1CCCN(CCOC(c2ccc(Cl)cc2)c2ccccn2)C1,30.62235450744629
O=c1nc2n(c3ccccc13)CCCc1ccccc1-2,23.422693252563477
Nc1c(OCCN2CCOCC2)ccc2c1C(=O)c1ccccc1-2,25.774436950683594
COc1cc(C=C2C(=O)C(=Cc3ccc([N+](=O)[O-])cc3)c3cc([N+](=O)[O-])cc(OC)c32)ccc1O,37.051422119140625
O=C(c1sc(=NN=Cc2ccccc2)[nH]c1-c1ccc(Br)cc1)C(F)(F)F,32.48305892944336
CCN(CC)S(=O)(=O)c1ccc(C(=O)NCCC2=CCCCC2)cc1,20.997163772583008
CCS(=O)(=O)Nc1ccc(C(C)C(=O)NCc2ccc(C(C)(C)C)cc2OC2CCC(C)C2)cc1F,30.92953872680664
O=C(CSc1nc2ccccc2n2nnnc12)N=c1[nH]ccs1,28.02570343017578
C=C(C)C(=O)CCC(C)C1CCC2C3CC(=O)C4CC(O)C(OC(C)=O)CC4(C)C3CCC12C,30.715747833251953
CCOc1ccccc1OCc1nc(-c2ccccc2OC(F)(F)F)oc1C,30.50187110900879
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(CC(O)c4c(O)cc(OC)cc4OC)CC3)cc21,26.665510177612305
Cc1nnc2cc(N3CCN(C(=O)c4cnccn4)CC3)cnn12,30.968603134155273
c1ccc2[nH]c(SC3CCNCC3)nc2c1,21.45892906188965
CC(C)(C)c1ccc(COCC(Cn2ccnc2)C2CC2)cc1,29.279945373535156
Brc1ccc(-c2nnn3c2COC(CNCc2ccncc2)C3)cc1,22.958566665649414
CCCCCCC(Cc1ccccc1)=NC(=O)C(Nc1ccccc1)C(=O)N=C1CN2C1SCC(C=NC(=O)c1ccc(O)c(O)c1)C2C(=O)O,54.754573822021484
COc1ccccc1CNCC(=O)Nc1ccc(OC)c(S(=O)(=O)Nc2ccccc2OC)c1,25.917863845825195
CC(=O)Nc1cccc(C(=O)N2CCN(C(=O)C3CCCO3)CC2)c1,24.61090850830078
O=C(Nn1c(-c2ccccc2)csc1=S)c1ccc([N+](=O)[O-])cc1,21.840383529663086
CSC(=O)NN=C(C)c1cc[n+](C)cc1,28.10957908630371
CCCN(CC(=O)Nc1ccc(Cc2nc3c([nH]2)c(=O)n(CCC)c(=O)n3CCC)cc1)C(=O)c1ccc(C)cc1,33.41286849975586
COc1cc(S(=O)(=O)N2CCN(C)CC2)c(OC)cc1F,23.263229370117188
