SMILES,NLL
COc1ccc(C)cc1S(=O)(=O)NCCC(=O)OCC(=O)NCC1CCCO1,29.144689559936523
Cc1nc(=Nc2ccc3ncccc3c2)c(C(=O)O)c[nH]1,27.791025161743164
CC(OC1CCC(CO)OC1N1CCCCO1)C(=O)C(=O)O,44.08714294433594
Cc1c(Cl)cccc1NC(=O)C(=O)NCc1ccco1,23.37557601928711
O=C(C=Cc1ccccc1Cl)c1cccnc1,19.6209716796875
Cc1ccc(C(=O)N2N=C(c3ccc4nccnc4c3)CC2c2ccc(C)s2)o1,34.29100036621094
CCCC(=O)Nc1ccc(C)c(N=c2nc3c(c[nH]2)c(C)cc(=O)n3-c2ncccc2C)c1,35.481143951416016
CN1CCN(S(=O)(=O)c2cc(C(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)ccc2Cl)CC1,24.45209503173828
CC(=O)Nc1ccc(NC(=S)NCc2ccc(F)cc2)cc1,20.664169311523438
NC(Cc1c(F)cc(F)c(F)c1F)C1CCC(NCc2nnc3n2CCCO3)CC1,31.857404708862305
CCN(c1ccc(O)cc1)S(=O)(=O)c1ccc(OCCNCC(=O)Nc2ccc(O)c(Sc3nncn3C)c2)c(Cl)c1,51.264041900634766
Cc1nc2ccc(NC(=S)NCc3nc(Cl)c[nH]c3=N)cc2s1,24.227571487426758
CC(OC1Cc2cc(C(=O)O)c(F)c(-c3cccnc3)c2Sc2ccccc21)c1cccc(C(F)(F)F)c1,41.79742431640625
O=C1C(=O)N(Cc2ccc(Cl)cc2Cl)c2c1cccc2[N+](=O)[O-],23.296062469482422
Cn1nc(C(C)(C)C)cc1C(NCc1ccncc1)C1CCCN(C(=O)c2ccc3ccccc3c2)C1,46.68758773803711
O=C(NC(Cc1ccccc1)C(=O)NC(C=CS(=O)(=O)c1ccc2ccccc2n1)CCc1ccccc1)OCc1ccccc1,34.140357971191406
COc1ccc(OC)c2c(OC)c3c(OC)ccc(OC)c3cc12,24.621082305908203
CSC1(CNC(=O)NC2CCCCC2)CCOCC1,21.550554275512695
Cc1nc2c(OCc3ccc(C(F)(F)F)cc3)cccc2[nH]c1=O,27.544391632080078
COc1cc(NC(=O)c2cccc([N+](=O)[O-])c2C)cc(OC)c1,23.070466995239258
CCOc1ncnc2c1ncn2C1CCC(CO)O1,21.158567428588867
O=c1oc2ccccc2cc1-c1cc(-c2cc3ccccc3o2)n2nc(-c3ccc(Br)cc3)ccc12,38.132022857666016
Cc1nnc2c(-c3ccccc3Cl)nc3ccccc3n12,22.771448135375977
CN1CC(CNC(=O)c2ccc3nc(-c4ccccc4F)n(C)c3c2)CC2c3cccc4[nH]cc(c34)CC21,41.1649169921875
CCOc1nc2[nH]c(-c3ccc(Cl)cc3)nc2c2c1COC(C)(C)C2,26.9090518951416
CCn1cc(CN(C)C(=O)C2CCC(=O)N(CC3CCCCC3)C2)cn1,25.104921340942383
Nc1ccccc1NC(=O)CCCCCNC(=O)c1ccc([N+](=O)[O-])cc1,20.558345794677734
CCN(CC)CC1(C)CC(c2ccccc2)N(C(=O)c2nc[nH]c2C)C1,36.98255157470703
Cc1cc(-n2nnc(C(=O)N=c3[nH]ccs3)c2C)c2cc(F)ccc2n1,28.901123046875
Cc1ccc2c(=O)n(-c3ccc(C(N)=S)cc3)c(=S)[nH]c2c1,29.059247970581055
Cc1cccc(-c2nc(Cn3cccc(C)c3=O)c(C)o2)c1,27.63257598876953
O=C1C(=Cc2coc3cc(Cl)ccc3c2=O)c2ccccc2N1CC1CC1,31.076072692871094
NC(CN=c1[nH]c(-c2ccncc2)nc2sc3c(c12)CCCC3)Cc1ccccc1,21.442325592041016
C=CCN(CCCCCCC)C(=O)COc1ccc([N+](=O)[O-])cc1,30.676111221313477
Cc1ccc(C2CCCN2C(C(=O)O)c2c(C)cccc2C)o1,32.187740325927734
O=C(CCc1ccccc1)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3NCCC4)ccc2F)CC1,24.211807250976562
CCN1CCN(S(=O)(=O)c2ccc(OC)cc2)C1c1ccc(F)cc1,29.845081329345703
COc1ccccc1CN(C)CC(=O)Nc1ccc(C)c(S(=O)(=O)N2CCOCC2)c1,25.16748046875
O=C(NC1CN2CCC1CC2)c1ccc(N2CC(c3ccc(OC(F)(F)F)cc3)C2)nc1,31.10131072998047
COc1ccc2c(c1)CC1CC=C(C)C(CC(=O)O)C1C2,32.63896560668945
CCCN(Cc1cc(-c2ccc(F)cc2)c(S(=O)(=O)NC(C)(C)C)s1)S(=O)(=O)CC,37.93550491333008
CCN1CCC2(CS(=O)(=O)N3CCC4(C=Cc5ccccc54)CC3)CC1CC2(O)CNCc1cccc(O)c1,38.70744323730469
O=C1N(Cc2ccccc2)c2cccnc2C12Cc1cccnc1N(Cc1ccc(F)cc1)C2=O,36.58422088623047
O=C(O)c1cccc(O)c1C(c1c(O)ccc(C2CCNCC2)c1O)c1c(O)c2ccccc2oc1=O,40.58047103881836
Cc1cc(Oc2ccccc2)ccc1-c1csn2c(N3C4CCC3COC4)nc(-c3ccc(=N)[nH]c3)c12,37.24633026123047
O=c1[nH]c(-c2ccccc2)nc2sc3ccccc3c12,19.750614166259766
COc1ccc(C2=Cc3ccc(C)cc3OCC2)cc1OC,25.0614013671875
Cc1nc(CCN=c2ccccc3n(Cc4ccccc4)c=3[nH]2)c[nH]1,32.940555572509766
CNCc1nnc(-c2ccc(C(C)(O)C(F)(F)F)cc2)s1,26.665674209594727
COc1ccccc1CNC(=O)c1ccc(N2CC3C=CC2C3)nc1,28.248180389404297
O=C1CCc2ccccc2N1C1CCN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1,26.25397491455078
NC(N)=NCCCC(NC(=O)C(N)CC1CCCCC1)C(=O)NCCNS(=O)(=O)c1ccccc1,33.58199691772461
O=C(O)c1ccccc1-c1cc(-c2ccccc2)sc1C(=O)c1ccc(-n2cccc2)cc1,33.036659240722656
CC(CN)NC(=O)c1nc[nH]c1C(=O)NC(Cc1cc(Cc2ccc3ccccc3c2)c(=O)n(CCC2OCCO2)c1)C(=O)O,52.37362289428711
NCc1ccc(C(c2nc3ccccc3n2Cc2cccc(F)c2)N2CC(=O)Nc3ccccc32)cc1,42.218666076660156
COc1ccc2c(c1)c(C(=O)C(=O)N1CCN(C(=O)c3ccccc3)CC1C)cn2C,26.223461151123047
CCOC(=O)c1cc(C(C)=O)c(=O)[nH]c1O,25.452821731567383
