SMILES,NLL
O=C(COc1ccccc1Br)N1CCCC1,19.985761642456055
COc1cc2c(C)[nH]c(=O)c(Cc3nc4cc(OCCSc5ccccc5)ccc4o3)c2cc1OC,37.73074722290039
CCOC(=O)c1ccc(N2CCc3c2ncnc3-n2cncn2)cc1,25.991361618041992
CCCSc1nc(=NC(Cc2c[nH]c3ccccc23)C(=O)O)c2ncn(C3OC(COS(N)(=O)=O)C(O)C3O)c2[nH]1,37.048160552978516
CC(C)(C)OC(=O)N1CC=C(c2cc3c(cn2)CCCC3O)CC1,32.369041442871094
CC(C)(F)C(=O)Nc1cc(F)c(F)c(C2(C)CC(C(F)(F)F)OC(=N)N2)c1,26.29778480529785
Cc1nn(-c2ccccc2)c2c1N(CCCC(=O)N1CCOCC1)C(=O)CS2,24.241945266723633
Cc1cc(Cl)c(OCC(C)NC2CC2c2ccc(F)cc2)cn1,36.51914978027344
CCc1cccc(NC(=O)Cn2c(=O)n(-c3ccc(C)c(C)c3)c(=O)c3[nH]c4ccccc4c32)c1,27.69234275817871
O=C(O)c1ccc(N2CCC(C(=O)OCC(=O)c3ccc(O)c(O)c3)CC2)cc1,31.078168869018555
O=C(O)CCCN(C(=O)c1cccc2c1C(=O)CCC2)c1ccc(Cl)cc1[N+](=O)[O-],42.116920471191406
c1ccc(Oc2ccc(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,21.521343231201172
COC(=O)c1sc(=NC(=O)c2ccccc2)[nH]c1C,18.41206169128418
COc1ccc(-c2cn(CCCOc3cccc(NC(=O)C(C)(C)C)c3)nn2)c(OC)c1OC,36.02923583984375
Fc1ccc(-c2noc(CCCOc3cccc(C(F)(F)F)c3)n2)cc1,26.4323787689209
CC1CCCC(C)N1S(=O)(=O)c1ccc2c(c1)c(=NNC(N)=O)ccn2C,35.274085998535156
Fc1cccc(F)c1-c1nc2c[nH]c(=NC3CC3)nc2[nH]1,23.974443435668945
CCC(C)Oc1ccc(F)cc1-c1nc(CN2CCCN(CCO)CC2)co1,40.15031814575195
O=S(=O)(N=c1cccn[nH]1)c1ccc2c(CCCN3CCCCC3)cccc2c1,31.037002563476562
O=C(O)c1ccc(N2CCOCC2)c([N+](=O)[O-])c1,19.172306060791016
COc1ccc(NN=C(Nc2ccccc2)Sc2nnc(-c3ccc(Cl)cc3)n2Cc2ccccc2)cc1,37.035282135009766
CNC1C(=O)C(=Cc2cc(OC)c(OC)c(OC)c2)c2cc(OC)c(OC)cc21,26.530654907226562
CN(C)c1cccc(NC2=NC(=O)C(=Cc3ccc(O)cc3)S2)c1,25.664724349975586
C=C(C)C1CCC2(C(=O)O)C(OC(C)=O)CC3(C)C(CCC4C5(C)CCC(OC(=O)CCl)C(C)(C)C5CCC43C)C12,29.026174545288086
O=C(NCCCc1cscn1)Nc1ccccc1C1=NCCN1,37.18210983276367
CNc1cc(C(C)C)ccc(C(=O)C=Cc2ccccc2)c1=O,23.028772354125977
Cc1ccc(C(=O)N2CCOCC2Cc2ccc(C#N)c(C(F)(F)F)c2)c(-n2nccn2)c1,28.489835739135742
COc1ccccc1-c1cnc(C)nc1OCC1CC1c1noc(-c2ccnnc2)n1,33.60080337524414
COc1ccc(-c2cc3cccnc3c3[nH]c4c(C)cccc4c23)cc1,33.318790435791016
COc1ccc2cc(-c3cc4ccccc4oc3=N)c(=O)oc2c1,25.523283004760742
COCCNC(=S)Nc1cc(S(=O)(=O)N2CCCCC2)ccc1N1CCCCC1,26.48739242553711
COc1cn(-c2ccc(-c3nc4cc(NC(C)=O)ccc4[nH]3)cc2C)cn1,34.86307907104492
CC(=O)NCc1ccc(CON)cc1,22.62114143371582
CC12CCC3C(CCC4CC(OC5OC(COC(=O)c6ccccc6)C(O)C(O)C5O)C(=O)C(=O)C43C)C1CCC2OC1OC(OC2OCC(O)C(O)C2O)C(O)C1O,47.781768798828125
O=C1C([N-]S(=O)(=O)c2ccc(Br)cc2)=C([n+]2cccc(C(Cl)Cl)c2)C(=O)c2ccccc21,31.66836929321289
Cc1c(C=NNC(=O)c2ccc(-c3ccccc3)cc2)cc(C)n(-c2ccccc2)c1=O,24.361099243164062
O=C(CCCN1CCN(CCNc2cn[nH]c2)CC1)c1ccc(F)cc1,31.336030960083008
Clc1ncnc2c1ncn2C=Cc1ccccn1,23.87750244140625
COc1ccc(S(=O)(=O)N(CCc2ccc(OC)c(OC)c2)c2ccccc2OC)cc1,28.391830444335938
Cc1cc(SCc2nn[nH]n2)ccc1OCC(=O)O,21.13776397705078
COCC(=O)NCC(O)COc1ccccc1,21.499509811401367
CC(C)(N=c1cc(Cl)cc(C2(C)COC(C)(C(F)(F)F)C(=N)N2)[nH]1)c1ccc(OCC2CC2(F)F)cc1,32.706275939941406
Cc1nsc(C(=O)N(CCC2OCCCO2)C(C)C)n1,33.28901290893555
N#Cc1ccc(CN2CCN(C(=O)C[S+]([O-])Cc3cccc(N4CCSCC4)n3)CC2)cc1,38.00312805175781
O=C1c2ccccc2SCN1CCCCCCN1CCN2CCCC2C1,32.12290573120117
O=C(C[n+]1cc(-c2cc(Cl)ccc2Cl)n2c1CCC2)Nc1ccc(Cl)cc1,25.812931060791016
Cc1ccc(OCc2cccc3ccccc23)cc1C,23.1073055267334
O=c1c(Br)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,24.646360397338867
Cc1c(C(=O)Nc2ccccc2F)c2ncc(C(F)(F)F)cc2n1CCO,35.41834259033203
O=C(O)Cc1ccc(CN(Cc2ccccc2)Cc2cc(-c3cscn3)n3ccccc23)cc1,39.60405731201172
O=[N+]([O-])c1cn2c(n1)OCC(Oc1ccc(-c3ccc(F)cc3)cn1)C2,21.80470085144043
Cc1cccc(-c2cc(C(=O)N3CCN(c4ccccc4F)CC3)nc3cc(F)ccc23)c1,34.591060638427734
CC(=O)OCC1CCCC2C(CC(=O)N2c2nc3ccccc3o2)O1,29.96693229675293
COc1cccc(CN=c2nc(-c3c(OC)cccc3OC)cn[nH]2)c1OC,23.447628021240234
Oc1cc(O)cc(-c2nc3cc(Cl)ccc3o2)c1,19.753385543823242
CC(C)C(=O)N(c1ccccc1)C1CCCCC1CN1CCCC1,25.881053924560547
Cc1cc(C)cc(OCCN2CCC(N(C)S(=O)(=O)c3ccccc3)CC2)c1,24.498334884643555
COCCCc1cccc(CN(C(=O)C(Cc2ccc(OCc3c(Cl)cccc3Cl)cc2)C(O)=NO)C(CC(C)C)C(=O)O)c1,41.68893814086914
CCCCCCOc1ccc(CCCc2cc(OC)cc(OC)c2)cc1,23.253482818603516
NCCCCC(NC(=O)OCc1ccccc1)C(O)c1c[nH]c(Cc2ccc(C(=O)NCc3ccc4ccccc4c3)cc2)n1,33.52602005004883
O=c1cc(N2CCN(c3ccc(Cl)c(Cl)c3)CC2)c2ccccc2o1,23.481515884399414
OCC1OC(n2cnc3c(=NCc4ccsc4)[nH]cnc32)C(O)C1O,22.401079177856445
NC(CS)C(=O)Nc1ccc(C(=O)O)cc1,20.0241641998291
O=C(c1cc(COc2ccc(F)cc2F)on1)N1CCN(C2CC2)CC1,22.69657325744629
COc1ccc2c(Cc3ccc(CN4CCCC4)c(OC)c3)c(-c3cccc(Oc4cccc(C#N)c4C(F)(F)F)c3)oc2c1,43.187599182128906
O=C(OCc1ccccc1)N1CCN(C2CCCCC2)CC1,20.23623275756836
COc1ccc(Cl)cc1C(=O)NCCOc1c(C)cccc1C,22.957916259765625
Cc1cc(-c2nnc(SCC(=O)Nc3ccccc3SCC#N)s2)[nH]n1,31.27690887451172
COc1ccc(C(=O)NCc2ccccc2C)cc1OC,21.49726104736328
CCc1cccc(C)c1S(=O)(=O)Nc1ccc(S(N)(=O)=O)cc1,31.48027801513672
Cc1c(CN2CCCC2)nn(-c2ccccc2)c1-c1ccccc1,22.60641098022461
CCCCCCOc1cc(=NC(C)=O)[nH]c(SCCC)n1,30.216472625732422
COCCOC(=O)N1CCc2c([nH]c3ccc(C)cc23)C1c1ccc(F)cc1,28.02533531188965
COc1ccc(C(=O)NN=Cc2ccc(OCCO[N+](=O)[O-])cc2)cc1OC,28.693239212036133
CN1c2ccccc2C(N(CCN)c2ccccn2)c2ccccc2S1(=O)=O,30.497751235961914
O=C(Nc1cccc2cnccc12)N1CCN(C(=O)c2ccc(C3CCCCC3)cc2)CC1,30.956703186035156
CCCCCCCCOCc1cc(O)oc1C(=O)OC,27.274559020996094
CCCCSc1nc(=O)cc(O)[nH]1,17.893686294555664
Cc1nc(=NC(Cc2ccc(C(C)(C)C)cc2)C(=O)O)cc(-c2ccc3occ(C)c3c2)[nH]1,30.859142303466797
Cc1nc(Oc2cccc3ccccc23)sc1C(=O)OCc1cccc(F)c1,30.487953186035156
CN(CC(=O)OC(C)(C)C)C(=O)c1ccc(C(=Nc2ccccc2Oc2ccccc2)N2CCCCC2)cc1,40.56331253051758
O=c1c2ccccc2sn1-c1ccc(S(=O)(=O)N2CCOCC2)cc1,20.330015182495117
CC12CC3N=C(N)N(O)C(=O)C3C(C1)C2(C)C,34.93538284301758
CNCCCc1ccccc1,17.822509765625
COc1cc2ncc(CN3CCC(C#N)(S(=O)(=O)c4ccccc4)CC3)c(CNC(N)=O)c2cc1OC,50.54770278930664
Cc1cc(-c2nnc(C3CCN(C(=O)NCc4ccccc4)CC3)o2)no1,26.3623104095459
CCc1cccc2c1CC(c1ccc(Cl)cc1Cl)C2=O,29.050819396972656
Cc1cc(N2CCCC2)nc(=NC(=O)c2ccc(S(=O)(=O)N3CCOCC3)cc2)[nH]1,28.626251220703125
O=C(C=Cc1cccc(C(F)(F)F)c1)NCCCCCCN1CCN(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)CC1,26.6573429107666
CC(C)c1ccccc1OCC(O)CN1CCN(c2ccccc2F)CC1,22.228492736816406
C=c1c(=Cc2sc(N=c3nc(C)cc(C)[nH]3)nc2O)cc(C)n1-c1ccccc1[N+](=O)[O-],34.65452575683594
Cc1cc(OCC2CCCO2)c2cccnc2c1NS(=O)(=O)c1ccc(-c2nnco2)s1,42.812744140625
COc1cccc(-c2nnn(C3c4ccc(C)cc4CC3O)c2-c2ccccc2)c1,33.76618957519531
O=C(Cc1ccc(F)cc1)NC(CC(=O)N1CCC2(C=Cc3ccc(F)cc32)CC1)c1ccc2c(c1)OCO2,41.266029357910156
Cc1ccc(Oc2ccc(-n3nc4c(c3C(C)C)C(c3ccc(Cl)cc3)N(c3cc(Cl)cn(C)c3=O)C4=O)cc2)cn1,33.38145446777344
Cc1noc(C)c1COC(=O)c1cncc(Br)c1,22.786073684692383
COc1cccc(-c2cccc(C(=O)N=c3[nH]nc(C4CC4)s3)c2)c1,25.01506996154785
CC(N)C(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(=N)nc[nH]c32)C1,29.790847778320312
COc1ccc(C=CC(=O)Oc2cccc(C3CCNCC3OCc3ccc4ccccc4c3)c2)cc1OC,32.9058723449707
